Date,Branch,Product_Type,Channel,Customer_Segment,New_Accounts,Closures,Transactions,Revenue,Avg_Balance,Customer_Complaints,Cost_per_Account,Total_Cost,NPA_%,Churn_Rate_%
2/9/2023,Velachery,Current,Internet Banking,Retail,3,0,20,432,401046.92,2,606,1818,0,0
2/9/2023,Velachery,FD,Mobile App,SME,4,1,20,1323.31,104095.23,0,784,3136,0,20
2/9/2023,Velachery,RD,Internet Banking,SME,3,0,30,2796.28,473656.25,0,336,1008,0,0
2/9/2023,Velachery,Loan,Internet Banking,Corporate,1,1,17,889.73,319105.6,0,927,927,3.59,50
2/9/2023,Adyar,Savings,Mobile App,SME,7,0,31,2017.92,280508.87,1,420,2940,0,0
2/9/2023,Adyar,Current,Mobile App,SME,4,1,18,606.26,116773.67,0,726,2904,0,20
2/9/2023,Adyar,FD,Branch Visit,SME,2,0,20,1183.01,30128.36,1,445,890,0,0
2/9/2023,Adyar,RD,Internet Banking,Retail,1,0,32,2275.71,217251.1,0,606,606,0,0
2/9/2023,Adyar,Loan,Branch Visit,Corporate,0,0,32,726.72,151220.68,1,877,0,5.71,0
2/9/2023,Tambaram,Savings,Branch Visit,SME,3,0,27,653.55,232203.71,0,259,777,0,0
2/9/2023,Tambaram,Current,Branch Visit,Retail,1,0,22,2008.47,124555.01,0,468,468,0,0
2/9/2023,Tambaram,FD,Internet Banking,Retail,2,0,30,2035.49,320735.82,0,542,1084,0,0
2/9/2023,Tambaram,RD,Mobile App,Retail,3,0,29,585.63,163186.35,0,593,1779,0,0
2/9/2023,Tambaram,Loan,Internet Banking,Corporate,7,3,28,1443.57,140021.89,0,768,5376,5.87,37.5
2/9/2023,Guindy,Savings,Internet Banking,Corporate,1,0,39,1101.67,180187.24,0,390,390,0,0
2/9/2023,Guindy,Current,Mobile App,Corporate,2,0,18,423.51,194814.18,0,464,928,0,0
2/9/2023,Guindy,FD,Internet Banking,SME,0,0,22,1016.73,394557.89,0,837,0,0,0
2/9/2023,Guindy,RD,Mobile App,SME,2,1,27,1616.75,107467.47,0,107,214,0,33.33
2/9/2023,Guindy,Loan,Internet Banking,Corporate,3,1,18,421.58,103292.9,0,839,2517,5.33,25
2/9/2023,Nungambakkam,Savings,Internet Banking,SME,2,1,19,1047.19,158980.75,0,103,206,0,33.33
2/9/2023,Nungambakkam,Current,Branch Visit,Corporate,3,0,27,1709.92,313272.25,0,124,372,0,0
2/9/2023,Nungambakkam,FD,Mobile App,SME,6,0,24,1403.89,33250.04,0,287,1722,0,0
2/9/2023,Nungambakkam,RD,Internet Banking,Retail,4,0,32,2427.93,450232.96,1,989,3956,0,0
2/9/2023,Nungambakkam,Loan,Mobile App,SME,4,0,26,1368.54,385164.37,0,735,2940,1.34,0
2/10/2023,T Nagar,Savings,Mobile App,Corporate,5,0,22,1809.93,462352.65,0,962,4810,0,0
2/10/2023,T Nagar,Current,Internet Banking,Retail,2,2,12,685.61,126490.93,0,146,292,0,66.67
2/10/2023,T Nagar,FD,Branch Visit,Corporate,4,2,18,1771.45,85894.78,0,729,2916,0,40
2/10/2023,T Nagar,RD,Branch Visit,Corporate,6,2,18,822.58,430269.25,0,579,3474,0,28.57
2/10/2023,T Nagar,Loan,Internet Banking,Corporate,3,2,25,920.71,448840.4,0,766,2298,3.59,50
2/10/2023,Anna Nagar,Savings,Mobile App,SME,3,2,30,2164,318358.41,0,848,2544,0,50
2/10/2023,Anna Nagar,Current,Internet Banking,SME,1,0,26,1667.58,219819.8,1,979,979,0,0
2/10/2023,Anna Nagar,FD,Branch Visit,Corporate,1,0,25,1146.75,130090.31,0,532,532,0,0
2/10/2023,Anna Nagar,RD,Branch Visit,SME,3,0,23,1463.67,143753,0,133,399,0,0
2/10/2023,Anna Nagar,Loan,Mobile App,Corporate,3,1,34,3374.38,251292.37,0,905,2715,2.14,25
2/10/2023,Velachery,Savings,Branch Visit,Retail,3,1,16,502.63,70132.71,0,894,2682,0,25
2/10/2023,Velachery,Current,Mobile App,Corporate,3,1,32,1378.75,97398.61,0,452,1356,0,25
2/10/2023,Velachery,FD,Internet Banking,Retail,2,1,23,2147.54,340273.46,0,129,258,0,33.33
2/10/2023,Velachery,RD,Branch Visit,SME,2,0,34,1348.92,231419.63,0,363,726,0,0
2/10/2023,Velachery,Loan,Branch Visit,Corporate,9,1,21,2002.59,109329.23,0,908,8172,5.01,10
2/10/2023,Adyar,Savings,Branch Visit,Corporate,3,0,24,1258.48,364183.63,2,352,1056,0,0
2/10/2023,Adyar,Current,Internet Banking,Retail,3,1,31,754.76,343150.2,0,124,372,0,25
2/10/2023,Adyar,FD,Branch Visit,SME,1,0,19,510.1,380994.09,1,267,267,0,0
2/10/2023,Adyar,RD,Branch Visit,Corporate,2,0,41,2717.73,400053.47,0,975,1950,0,0
2/10/2023,Adyar,Loan,Branch Visit,Corporate,4,2,18,1504.73,190648.23,0,964,3856,2.36,40
2/10/2023,Tambaram,Savings,Mobile App,SME,4,0,19,1716.81,93613.78,0,441,1764,0,0
2/10/2023,Tambaram,Current,Internet Banking,SME,3,0,30,1661.09,264234.12,0,598,1794,0,0
2/10/2023,Tambaram,FD,Mobile App,Retail,2,2,20,1785.44,122594.15,0,844,1688,0,66.67
2/10/2023,Tambaram,RD,Branch Visit,Corporate,3,1,28,2439.34,37823.31,0,975,2925,0,25
2/10/2023,Tambaram,Loan,Internet Banking,SME,6,1,31,2475.53,139463.73,0,629,3774,0.65,14.29
2/10/2023,Guindy,Savings,Internet Banking,Corporate,1,0,23,822.09,125234.48,0,182,182,0,0
2/10/2023,Guindy,Current,Branch Visit,Corporate,2,1,31,901.78,430669.98,0,373,746,0,33.33
2/10/2023,Guindy,FD,Mobile App,Retail,1,0,28,2588.66,122403.07,0,521,521,0,0
2/10/2023,Guindy,RD,Mobile App,SME,5,0,19,1328.3,217786.13,0,221,1105,0,0
2/10/2023,Guindy,Loan,Branch Visit,SME,2,0,23,485.68,419818.31,0,147,294,5.3,0
2/10/2023,Nungambakkam,Savings,Mobile App,Corporate,1,0,27,2556.23,279782.96,0,435,435,0,0
2/10/2023,Nungambakkam,Current,Branch Visit,Retail,0,0,24,553.24,269389.83,0,139,0,0,0
2/10/2023,Nungambakkam,FD,Branch Visit,SME,4,1,27,680.88,191173.24,0,192,768,0,20
2/10/2023,Nungambakkam,RD,Internet Banking,Retail,3,0,34,1173.64,39301.34,0,998,2994,0,0
2/10/2023,Nungambakkam,Loan,Mobile App,SME,3,1,31,1564.61,468575.24,1,773,2319,5.04,25
2/11/2023,T Nagar,Savings,Branch Visit,Corporate,4,1,26,1933.22,272538.7,0,531,2124,0,20
2/11/2023,T Nagar,Current,Internet Banking,Corporate,1,0,27,337.59,56365.44,1,349,349,0,0
2/11/2023,T Nagar,FD,Internet Banking,SME,5,0,31,2115.87,38940.96,0,333,1665,0,0
2/11/2023,T Nagar,RD,Mobile App,Retail,5,2,20,1903.88,329644.66,0,774,3870,0,33.33
2/11/2023,T Nagar,Loan,Branch Visit,Retail,2,0,26,2232.62,104462.07,0,814,1628,5.35,0
2/11/2023,Anna Nagar,Savings,Mobile App,Corporate,1,1,21,1218.18,227462.31,0,884,884,0,50
2/11/2023,Anna Nagar,Current,Internet Banking,SME,3,2,23,402.42,380383.9,0,167,501,0,50
2/11/2023,Anna Nagar,FD,Branch Visit,Retail,3,1,27,823.66,91933.83,1,538,1614,0,25
2/11/2023,Anna Nagar,RD,Branch Visit,Corporate,2,0,24,1251.52,353676.33,0,534,1068,0,0
2/11/2023,Anna Nagar,Loan,Branch Visit,SME,5,0,36,2694.64,416787.05,1,879,4395,5.32,0
2/11/2023,Velachery,Savings,Branch Visit,Corporate,2,1,27,2036.52,21776.62,1,195,390,0,33.33
2/11/2023,Velachery,Current,Branch Visit,Retail,4,2,22,1860.55,249750.87,0,177,708,0,40
2/11/2023,Velachery,FD,Mobile App,Corporate,3,0,20,1107.3,431817.68,0,218,654,0,0
2/11/2023,Velachery,RD,Mobile App,Retail,3,0,16,273.06,257249.76,2,310,930,0,0
2/11/2023,Velachery,Loan,Branch Visit,Retail,2,0,22,649.98,302122.45,0,992,1984,4.68,0
2/11/2023,Adyar,Savings,Branch Visit,Retail,3,0,30,1711.36,49675.02,1,290,870,0,0
2/11/2023,Adyar,Current,Internet Banking,Retail,3,0,25,491,256929.55,1,144,432,0,0
2/11/2023,Adyar,FD,Internet Banking,Corporate,1,0,26,886.53,391065.55,0,210,210,0,0
2/11/2023,Adyar,RD,Branch Visit,SME,1,0,28,2008.12,387467.9,1,112,112,0,0
2/11/2023,Adyar,Loan,Mobile App,SME,3,0,27,1463.43,454620.73,0,487,1461,0.37,0
2/11/2023,Tambaram,Savings,Mobile App,Retail,1,0,21,616.44,406731.54,0,327,327,0,0
2/11/2023,Tambaram,Current,Mobile App,SME,4,0,18,1587.58,15587.77,0,821,3284,0,0
2/11/2023,Tambaram,FD,Mobile App,Corporate,2,1,24,1600,107291.05,0,848,1696,0,33.33
2/11/2023,Tambaram,RD,Branch Visit,SME,5,1,13,179.75,13381.99,0,263,1315,0,16.67
2/11/2023,Tambaram,Loan,Mobile App,Retail,3,0,18,923.63,27696.83,0,947,2841,0.06,0
2/11/2023,Guindy,Savings,Mobile App,Corporate,2,2,22,505.14,269677.77,2,543,1086,0,66.67
2/11/2023,Guindy,Current,Internet Banking,Retail,3,2,21,1947.05,318329.29,0,496,1488,0,50
2/11/2023,Guindy,FD,Mobile App,Corporate,3,0,23,1273.2,165397.31,0,353,1059,0,0
2/11/2023,Guindy,RD,Internet Banking,Retail,2,1,28,1562.25,173271,0,206,412,0,33.33
2/11/2023,Guindy,Loan,Branch Visit,Corporate,1,0,25,2238.94,343557.93,1,231,231,0.16,0
2/11/2023,Nungambakkam,Savings,Branch Visit,Corporate,1,0,29,669.96,470537.94,0,387,387,0,0
2/11/2023,Nungambakkam,Current,Mobile App,SME,5,2,37,1751.05,116273.63,0,898,4490,0,33.33
2/11/2023,Nungambakkam,FD,Branch Visit,Corporate,4,1,32,2268.13,392753.9,1,950,3800,0,20
2/11/2023,Nungambakkam,RD,Branch Visit,Corporate,4,2,22,1895.85,312847.83,0,212,848,0,40
2/11/2023,Nungambakkam,Loan,Branch Visit,Retail,3,0,29,510.29,229980.46,1,736,2208,3.8,0
2/12/2023,T Nagar,Savings,Internet Banking,SME,3,1,20,967.11,121243.9,1,507,1521,0,25
2/12/2023,T Nagar,Current,Mobile App,SME,2,0,36,922.07,486923.35,0,674,1348,0,0
2/12/2023,T Nagar,FD,Internet Banking,SME,3,1,25,2376.37,289273.46,0,712,2136,0,25
2/12/2023,T Nagar,RD,Internet Banking,Retail,3,0,23,894.48,476990.35,0,675,2025,0,0
2/12/2023,T Nagar,Loan,Mobile App,SME,2,0,27,329.6,332312.77,0,240,480,4.28,0
2/12/2023,Anna Nagar,Savings,Branch Visit,SME,3,0,21,580.84,389378.84,0,266,798,0,0
2/12/2023,Anna Nagar,Current,Internet Banking,SME,2,1,27,326.92,497016.76,0,327,654,0,33.33
2/12/2023,Anna Nagar,FD,Branch Visit,SME,2,0,30,2180.35,79289.56,0,109,218,0,0
2/12/2023,Anna Nagar,RD,Branch Visit,Retail,1,0,34,2295.98,273144.31,0,403,403,0,0
2/12/2023,Anna Nagar,Loan,Internet Banking,Retail,3,0,28,2737.17,437107.67,0,412,1236,5.36,0
2/12/2023,Velachery,Savings,Branch Visit,Retail,3,0,21,561.94,490618.29,0,790,2370,0,0
2/12/2023,Velachery,Current,Mobile App,Retail,1,0,29,1256.07,394085.54,1,692,692,0,0
2/12/2023,Velachery,FD,Mobile App,Corporate,3,0,23,920.57,367628.4,0,471,1413,0,0
2/12/2023,Velachery,RD,Mobile App,SME,1,1,23,1824.46,414842.88,1,568,568,0,50
2/12/2023,Velachery,Loan,Branch Visit,Retail,5,2,27,1575.82,409539.17,0,169,845,3.34,33.33
2/12/2023,Adyar,Savings,Internet Banking,SME,2,0,22,682.2,182607.07,0,787,1574,0,0
2/12/2023,Adyar,Current,Branch Visit,SME,4,0,19,1632.5,186004.01,0,357,1428,0,0
2/12/2023,Adyar,FD,Branch Visit,Corporate,3,0,25,2011.96,128837.11,0,250,750,0,0
2/12/2023,Adyar,RD,Mobile App,Retail,9,3,17,1089.78,357742.41,1,498,4482,0,30
2/12/2023,Adyar,Loan,Internet Banking,SME,1,1,24,1703.12,212513.56,0,953,953,5.88,50
2/12/2023,Tambaram,Savings,Mobile App,SME,4,0,32,1582.13,116445.73,0,332,1328,0,0
2/12/2023,Tambaram,Current,Mobile App,Retail,3,0,18,912.84,164713.73,0,972,2916,0,0
2/12/2023,Tambaram,FD,Internet Banking,Retail,2,0,29,902.82,34549.62,0,803,1606,0,0
2/12/2023,Tambaram,RD,Branch Visit,Retail,2,1,25,2438.04,147113.74,2,756,1512,0,33.33
2/12/2023,Tambaram,Loan,Internet Banking,SME,3,1,27,2449.5,39867.72,0,571,1713,3.22,25
2/12/2023,Guindy,Savings,Internet Banking,Corporate,6,0,23,1597.32,274566.83,0,824,4944,0,0
2/12/2023,Guindy,Current,Mobile App,Corporate,1,0,18,626.6,80166.61,1,107,107,0,0
2/12/2023,Guindy,FD,Internet Banking,SME,4,1,30,2163.46,435960.78,1,334,1336,0,20
2/12/2023,Guindy,RD,Branch Visit,Retail,2,2,19,295.48,196273.69,0,824,1648,0,66.67
2/12/2023,Guindy,Loan,Branch Visit,Retail,5,1,26,2511.92,279965.82,1,234,1170,1.6,16.67
2/12/2023,Nungambakkam,Savings,Mobile App,Corporate,6,0,22,1022.79,321117.23,0,827,4962,0,0
2/12/2023,Nungambakkam,Current,Mobile App,SME,5,1,21,1206,444100.27,0,641,3205,0,16.67
2/12/2023,Nungambakkam,FD,Internet Banking,Corporate,4,0,19,492.23,390257.21,1,721,2884,0,0
2/12/2023,Nungambakkam,RD,Mobile App,Retail,1,0,24,638.73,235362.27,0,561,561,0,0
2/12/2023,Nungambakkam,Loan,Internet Banking,SME,7,3,18,281.84,35732.82,0,967,6769,1.85,37.5
2/13/2023,T Nagar,Savings,Internet Banking,SME,2,0,20,1146.97,43358.61,0,513,1026,0,0
2/13/2023,T Nagar,Current,Mobile App,Retail,5,1,27,1913.68,152231.89,0,252,1260,0,16.67
2/13/2023,T Nagar,FD,Mobile App,Corporate,2,0,21,1468.47,219292.96,0,934,1868,0,0
2/13/2023,T Nagar,RD,Mobile App,Corporate,3,1,24,1171.16,311332.34,0,216,648,0,25
2/13/2023,T Nagar,Loan,Mobile App,Retail,3,1,30,2042.22,346244.29,1,288,864,2.26,25
2/13/2023,Anna Nagar,Savings,Internet Banking,SME,2,0,26,578.78,104453.45,0,180,360,0,0
2/13/2023,Anna Nagar,Current,Mobile App,SME,3,1,19,1497.62,73909.42,0,674,2022,0,25
2/13/2023,Anna Nagar,FD,Branch Visit,Retail,2,0,15,1232.03,21927.06,0,395,790,0,0
2/13/2023,Anna Nagar,RD,Branch Visit,SME,5,0,34,2539.97,456251.69,1,254,1270,0,0
2/13/2023,Anna Nagar,Loan,Internet Banking,Retail,1,0,31,2220.01,234213.02,1,777,777,5.77,0
2/13/2023,Velachery,Savings,Branch Visit,SME,8,0,24,2148.98,311497.09,0,114,912,0,0
2/13/2023,Velachery,Current,Mobile App,SME,3,0,26,1893.23,137720.11,0,802,2406,0,0
2/13/2023,Velachery,FD,Internet Banking,Corporate,3,0,30,2334.79,17837.02,0,819,2457,0,0
2/13/2023,Velachery,RD,Mobile App,SME,1,0,21,1345.57,209817.48,0,740,740,0,0
2/13/2023,Velachery,Loan,Branch Visit,Retail,3,0,21,1510.73,203224.02,0,553,1659,2.86,0
2/13/2023,Adyar,Savings,Internet Banking,SME,5,2,12,260.24,129496.2,0,981,4905,0,33.33
2/13/2023,Adyar,Current,Mobile App,Corporate,4,0,30,775.24,379188.34,0,937,3748,0,0
2/13/2023,Adyar,FD,Mobile App,Corporate,0,0,31,1339.44,494647.97,0,924,0,0,0
2/13/2023,Adyar,RD,Branch Visit,SME,3,1,30,1971.18,159489.8,0,810,2430,0,25
2/13/2023,Adyar,Loan,Mobile App,Retail,6,1,21,278,94253.35,0,164,984,2.45,14.29
2/13/2023,Tambaram,Savings,Internet Banking,Corporate,4,0,22,1129.84,237673.8,0,183,732,0,0
2/13/2023,Tambaram,Current,Mobile App,Retail,4,1,29,591.97,318172.7,0,102,408,0,20
2/13/2023,Tambaram,FD,Mobile App,Retail,3,0,30,941.07,367398.04,1,574,1722,0,0
2/13/2023,Tambaram,RD,Branch Visit,Corporate,0,0,36,3027.76,164339.7,0,156,0,0,0
2/13/2023,Tambaram,Loan,Mobile App,Retail,5,1,25,690.28,331474.08,1,226,1130,3.56,16.67
2/13/2023,Guindy,Savings,Internet Banking,Retail,6,1,23,306.49,155774.21,0,534,3204,0,14.29
2/13/2023,Guindy,Current,Branch Visit,Retail,4,1,22,815.96,383864.41,0,192,768,0,20
2/13/2023,Guindy,FD,Mobile App,Retail,2,0,28,2424.73,361325.12,0,987,1974,0,0
2/13/2023,Guindy,RD,Mobile App,SME,5,1,24,1355.74,283423.18,0,246,1230,0,16.67
2/13/2023,Guindy,Loan,Branch Visit,SME,2,0,28,2024.08,434019.12,0,545,1090,2.42,0
2/13/2023,Nungambakkam,Savings,Mobile App,Corporate,4,1,30,366.75,320406.37,0,678,2712,0,20
2/13/2023,Nungambakkam,Current,Mobile App,Corporate,5,0,37,2477.37,158916.26,0,380,1900,0,0
2/13/2023,Nungambakkam,FD,Branch Visit,Retail,8,3,25,2112.93,65966.3,2,973,7784,0,33.33
2/13/2023,Nungambakkam,RD,Mobile App,SME,8,5,28,733.34,210749.37,2,489,3912,0,55.56
2/13/2023,Nungambakkam,Loan,Mobile App,Retail,1,0,26,904.02,19832.4,0,283,283,0.69,0
2/14/2023,T Nagar,Savings,Branch Visit,Retail,4,1,23,1692.96,460071.77,0,762,3048,0,20
2/14/2023,T Nagar,Current,Internet Banking,Retail,1,0,19,227.34,352013.25,0,773,773,0,0
2/14/2023,T Nagar,FD,Branch Visit,Corporate,5,0,23,1939.61,228732.89,0,310,1550,0,0
2/14/2023,T Nagar,RD,Internet Banking,Corporate,2,0,19,1891.93,443905.28,0,710,1420,0,0
2/14/2023,T Nagar,Loan,Mobile App,SME,6,1,18,1650.3,462968.58,0,302,1812,0.33,14.29
2/14/2023,Anna Nagar,Savings,Branch Visit,Corporate,4,1,25,1443.05,89305.82,0,669,2676,0,20
2/14/2023,Anna Nagar,Current,Internet Banking,Retail,4,0,23,717.82,123470.67,0,225,900,0,0
2/14/2023,Anna Nagar,FD,Branch Visit,Retail,1,0,21,1317.33,400123.58,0,372,372,0,0
2/14/2023,Anna Nagar,RD,Mobile App,Corporate,3,0,28,2198.22,147875.49,0,911,2733,0,0
2/14/2023,Anna Nagar,Loan,Internet Banking,Corporate,2,1,28,722.02,197984.26,1,335,670,4.56,33.33
2/14/2023,Velachery,Savings,Mobile App,Retail,3,0,29,2240.25,157496.76,0,388,1164,0,0
2/14/2023,Velachery,Current,Internet Banking,Corporate,1,0,29,1555.41,457788.66,0,304,304,0,0
2/14/2023,Velachery,FD,Internet Banking,SME,6,2,21,1452.42,200077.64,0,637,3822,0,28.57
2/14/2023,Velachery,RD,Mobile App,SME,2,0,27,2183.78,132001.75,0,666,1332,0,0
2/14/2023,Velachery,Loan,Branch Visit,SME,9,3,24,1427.38,201396.12,1,937,8433,4.53,30
2/14/2023,Adyar,Savings,Branch Visit,Retail,4,1,22,2155.78,327439.31,0,311,1244,0,20
2/14/2023,Adyar,Current,Mobile App,Corporate,1,1,24,1757.98,225166.36,0,505,505,0,50
2/14/2023,Adyar,FD,Internet Banking,Retail,1,0,29,1465.69,279881.64,0,817,817,0,0
2/14/2023,Adyar,RD,Branch Visit,Retail,7,2,24,292.29,93604.01,0,648,4536,0,25
2/14/2023,Adyar,Loan,Branch Visit,Corporate,6,3,30,673.43,181105.99,1,505,3030,1.99,42.86
2/14/2023,Tambaram,Savings,Branch Visit,Corporate,1,0,28,445.69,113567.56,0,671,671,0,0
2/14/2023,Tambaram,Current,Internet Banking,SME,3,1,25,860.78,21585.05,0,338,1014,0,25
2/14/2023,Tambaram,FD,Mobile App,Retail,5,0,30,1009.53,182727.02,0,983,4915,0,0
2/14/2023,Tambaram,RD,Branch Visit,Corporate,1,1,24,1958.58,165211.15,0,467,467,0,50
2/14/2023,Tambaram,Loan,Internet Banking,Retail,3,1,29,2200.89,32192.8,0,477,1431,0.5,25
2/14/2023,Guindy,Savings,Mobile App,Corporate,2,0,36,3262.6,254245.94,0,391,782,0,0
2/14/2023,Guindy,Current,Mobile App,SME,6,0,22,235.01,75819.43,0,342,2052,0,0
2/14/2023,Guindy,FD,Internet Banking,SME,1,1,25,1295.77,156984.08,0,591,591,0,50
2/14/2023,Guindy,RD,Internet Banking,Corporate,7,1,29,2009.94,99039.33,1,604,4228,0,12.5
2/14/2023,Guindy,Loan,Internet Banking,Retail,3,0,22,949.99,37519.8,0,264,792,1.72,0
2/14/2023,Nungambakkam,Savings,Branch Visit,Retail,2,0,16,825.35,318729.56,0,527,1054,0,0
2/14/2023,Nungambakkam,Current,Internet Banking,SME,1,0,30,311.52,116006.31,1,370,370,0,0
2/14/2023,Nungambakkam,FD,Branch Visit,Corporate,4,0,25,1258.5,301958.52,0,356,1424,0,0
2/14/2023,Nungambakkam,RD,Branch Visit,Corporate,2,1,25,2246.22,299933.57,0,571,1142,0,33.33
2/14/2023,Nungambakkam,Loan,Branch Visit,SME,3,1,21,1791.63,459575.67,0,944,2832,2.71,25
2/15/2023,T Nagar,Savings,Branch Visit,Retail,1,0,20,565.04,365120.43,0,103,103,0,0
2/15/2023,T Nagar,Current,Branch Visit,Retail,2,0,23,2247.85,391670.85,0,383,766,0,0
2/15/2023,T Nagar,FD,Internet Banking,Corporate,5,2,22,633.14,338778.7,0,787,3935,0,33.33
2/15/2023,T Nagar,RD,Mobile App,Corporate,2,0,25,1283.68,383277.98,0,956,1912,0,0
2/15/2023,T Nagar,Loan,Mobile App,Retail,3,0,24,1961.8,145977.82,0,236,708,0.47,0
2/15/2023,Anna Nagar,Savings,Branch Visit,SME,2,1,27,1280.57,149420.57,0,996,1992,0,33.33
2/15/2023,Anna Nagar,Current,Internet Banking,Retail,3,1,27,553.92,484507.44,0,424,1272,0,25
2/15/2023,Anna Nagar,FD,Branch Visit,Retail,4,1,29,356.45,197897.75,1,977,3908,0,20
2/15/2023,Anna Nagar,RD,Internet Banking,Retail,1,0,23,901.28,100290.15,0,267,267,0,0
2/15/2023,Anna Nagar,Loan,Mobile App,Corporate,3,0,33,861.19,254029.55,2,152,456,4.95,0
2/15/2023,Velachery,Savings,Mobile App,Retail,1,0,23,710.49,447155.26,0,580,580,0,0
2/15/2023,Velachery,Current,Branch Visit,Corporate,1,0,30,884.97,432290.83,0,455,455,0,0
2/15/2023,Velachery,FD,Branch Visit,Retail,3,0,22,1913.91,406099.34,0,251,753,0,0
2/15/2023,Velachery,RD,Branch Visit,SME,3,0,23,1112.51,32404.87,0,914,2742,0,0
2/15/2023,Velachery,Loan,Branch Visit,SME,5,1,14,1273.04,485436.19,0,699,3495,0.57,16.67
2/15/2023,Adyar,Savings,Mobile App,Retail,0,0,34,2336.62,373165.56,1,989,0,0,0
2/15/2023,Adyar,Current,Internet Banking,Retail,4,0,23,840,337257.02,0,637,2548,0,0
2/15/2023,Adyar,FD,Mobile App,SME,1,0,17,1040.05,419669.93,0,104,104,0,0
2/15/2023,Adyar,RD,Mobile App,Retail,4,1,21,715.91,297403.64,0,880,3520,0,20
2/15/2023,Adyar,Loan,Branch Visit,Retail,3,0,30,581.25,403197.53,1,502,1506,1.7,0
2/15/2023,Tambaram,Savings,Internet Banking,Retail,2,0,19,1439.79,333623.08,1,613,1226,0,0
2/15/2023,Tambaram,Current,Mobile App,Corporate,1,1,10,583.08,250625.7,0,819,819,0,50
2/15/2023,Tambaram,FD,Branch Visit,Retail,1,0,19,1108.27,18789.14,0,487,487,0,0
2/15/2023,Tambaram,RD,Mobile App,Retail,4,1,25,2412.56,166867.75,0,902,3608,0,20
2/15/2023,Tambaram,Loan,Internet Banking,Corporate,1,0,28,2679.27,156610.02,0,282,282,3.12,0
2/15/2023,Guindy,Savings,Mobile App,Corporate,5,0,31,2785.9,220674.98,1,829,4145,0,0
2/15/2023,Guindy,Current,Internet Banking,Retail,4,1,21,1238.21,191186.76,0,579,2316,0,20
2/15/2023,Guindy,FD,Internet Banking,Corporate,1,0,25,952.08,215297.19,0,489,489,0,0
2/15/2023,Guindy,RD,Internet Banking,Retail,2,0,32,1593.31,394316.59,0,225,450,0,0
2/15/2023,Guindy,Loan,Mobile App,SME,3,0,25,1801.85,145947.06,1,593,1779,4.26,0
2/15/2023,Nungambakkam,Savings,Internet Banking,Corporate,5,1,28,2760.35,368437.66,0,304,1520,0,16.67
2/15/2023,Nungambakkam,Current,Internet Banking,SME,4,0,34,528.93,127594.91,0,917,3668,0,0
2/15/2023,Nungambakkam,FD,Branch Visit,SME,3,1,28,623.7,168134.81,1,442,1326,0,25
2/15/2023,Nungambakkam,RD,Internet Banking,SME,3,1,17,450.34,96281.51,0,706,2118,0,25
2/15/2023,Nungambakkam,Loan,Mobile App,SME,4,2,36,3270.79,367953.79,0,372,1488,1.23,40
2/16/2023,T Nagar,Savings,Internet Banking,Corporate,2,1,30,1359.58,286374.31,0,583,1166,0,33.33
2/16/2023,T Nagar,Current,Internet Banking,SME,3,0,22,1068.46,408629.86,2,345,1035,0,0
2/16/2023,T Nagar,FD,Mobile App,Retail,3,2,21,1202.88,393075.74,0,719,2157,0,50
2/16/2023,T Nagar,RD,Internet Banking,SME,7,2,29,1502.15,409815.44,0,426,2982,0,25
2/16/2023,T Nagar,Loan,Mobile App,Corporate,4,0,23,417.47,21509.84,0,256,1024,2.54,0
2/16/2023,Anna Nagar,Savings,Branch Visit,SME,1,1,17,1402.23,382892.8,1,588,588,0,50
2/16/2023,Anna Nagar,Current,Internet Banking,SME,3,0,27,1867.6,291467.2,1,709,2127,0,0
2/16/2023,Anna Nagar,FD,Internet Banking,Corporate,2,1,19,1286.1,18300.03,0,403,806,0,33.33
2/16/2023,Anna Nagar,RD,Branch Visit,Retail,2,0,10,202.91,319562.64,0,209,418,0,0
2/16/2023,Anna Nagar,Loan,Branch Visit,Retail,0,0,22,1986.69,344321.22,1,807,0,4.68,0
2/16/2023,Velachery,Savings,Internet Banking,SME,3,0,23,2017.82,90608.37,0,643,1929,0,0
2/16/2023,Velachery,Current,Mobile App,Corporate,3,2,31,2875.86,449710.69,0,558,1674,0,50
2/16/2023,Velachery,FD,Internet Banking,Retail,2,1,26,1863.01,454780.17,0,796,1592,0,33.33
2/16/2023,Velachery,RD,Internet Banking,Retail,3,0,18,1187.09,482892.39,0,179,537,0,0
2/16/2023,Velachery,Loan,Internet Banking,Corporate,2,0,27,2160.7,90592.28,0,984,1968,4.43,0
2/16/2023,Adyar,Savings,Mobile App,SME,3,1,29,1264.46,266161.89,0,601,1803,0,25
2/16/2023,Adyar,Current,Branch Visit,Corporate,4,1,31,2318.44,358964.6,0,235,940,0,20
2/16/2023,Adyar,FD,Internet Banking,SME,5,1,21,1492.78,493433.92,0,722,3610,0,16.67
2/16/2023,Adyar,RD,Mobile App,SME,4,2,28,888.29,319502.32,1,335,1340,0,40
2/16/2023,Adyar,Loan,Mobile App,Corporate,4,1,26,555.61,451119.31,0,734,2936,3.14,20
2/16/2023,Tambaram,Savings,Branch Visit,Corporate,0,0,34,2814.86,292326.44,0,708,0,0,0
2/16/2023,Tambaram,Current,Internet Banking,Corporate,6,1,27,790.46,50395.98,0,913,5478,0,14.29
2/16/2023,Tambaram,FD,Internet Banking,SME,3,0,17,176.4,309951.85,0,965,2895,0,0
